------Generation 0------
Rule  1: 14418e7bb7, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11221f472b, Class:  4, CF:0.999008, Len: 10, Fitness_tra: 0
Rule 49: 7b14867771, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0901e0b822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 7c7b254471, Class:  2, CF:0.437764, Len: 10, Fitness_tra: 0
Rule 52: 41721a447b, Class:  4, CF:0.999834, Len: 10, Fitness_tra: 0
Rule 53: b17b561bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 24b211b124, Class:  2, CF:0.212651, Len: 10, Fitness_tra: 0
Rule 55: 29b28d4142, Class:  1, CF:0.895642, Len: 10, Fitness_tra: 1
Rule 56: bc22511541, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: 747bc97b27, Class:  2, CF:0.931487, Len: 10, Fitness_tra: -2
Rule 58: 11e2217b44, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 4bb2ce2474, Class:  2, CF:0.999653, Len: 10, Fitness_tra: 0
Rule 60: 23412972b2, Class:  2, CF:0.999556, Len: 10, Fitness_tra: 0
Rule 61: b148fa1211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 2471164422, Class:  4, CF:0.999947, Len: 10, Fitness_tra: 0
Rule 63: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 5b41134771, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: b4b455b751, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 2841261e44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b78b9db072, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 517213772b, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 69: 14bb1674b4, Class:  4, CF:0.998789, Len: 10, Fitness_tra: 0
Rule 70: 17b713b742, Class:  4, CF:0.991785, Len: 10, Fitness_tra: 0
Rule 71: 77128e2147, Class:  2, CF:0.965698, Len: 10, Fitness_tra: -290
Rule 72: 4422184711, Class:  2, CF:0.433977, Len: 10, Fitness_tra: -15
Rule 73: 222b164141, Class:  4, CF:0.991364, Len: 10, Fitness_tra: 0
Rule 74: 21171a1717, Class:  4, CF:0.960578, Len: 10, Fitness_tra: 0
Rule 75: 1c41e6bb22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 41278971b7, Class:  2, CF:0.762433, Len: 10, Fitness_tra: 0
Rule 77: 21b41f4474, Class:  4, CF:0.999452, Len: 10, Fitness_tra: 0
Rule 78: 12415a2114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 42172a17b4, Class:  4, CF:0.999667, Len: 10, Fitness_tra: 0
Rule 80: b2721f227b, Class:  4, CF:0.999709, Len: 10, Fitness_tra: 0
Rule 81: bc21c9471b, Class:  0, CF:  1, Len: 10, Fitness_tra: 27
Rule 82: 4b44c347bb, Class:  0, CF:0.476326, Len: 10, Fitness_tra: 0
Rule 83: 42b7131474, Class:  4, CF:0.992613, Len: 10, Fitness_tra: -28
Rule 84: 41b111742b, Class:  2, CF:0.510314, Len: 10, Fitness_tra: -8
Rule 85: 2247ce7b14, Class:  2, CF:0.786351, Len: 10, Fitness_tra: -4
Rule 86: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 14b456271b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 4124c37171, Class:  2, CF:0.77529, Len: 10, Fitness_tra: -2
Rule 89: 234451bb74, Class:  2, CF:0.998231, Len: 10, Fitness_tra: 0
Rule 90: 0000e00000, Class:  3, CF:0.35971, Len:  1, Fitness_tra: -125
Rule 91: 244d594124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 11221f0000, Class:  4, CF:0.510734, Len:  6, Fitness_tra: -4
Rule 93: 17278377b2, Class:  0, CF:0.881015, Len: 10, Fitness_tra: 0
Rule 94: b70289d775, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 7ceb25e441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 04b7312700, Class:  4, CF:0.840647, Len:  7, Fitness_tra: -2810
Rule 97: 7778d11110, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 2421166bb1, Class:  4, CF:0.999519, Len: 10, Fitness_tra: -2
Rule 99: 71712344b2, Class:  4, CF:0.996199, Len: 10, Fitness_tra: 0
Rule100: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:96.0475
------Result------
Miss_rate(tra)	:96.0475
Miss_rate(tst)	:96.1644
ARL				:9.66129

------Generation 200------
Rule  1: 0c20801641, Class:  0, CF:0.370627, Len:  7, Fitness_tra: 102
Rule  2: 2cb1c9374b, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule  3: 42b139272b, Class:  0, CF:0.542435, Len: 10, Fitness_tra: 9
Rule  4: 7771d1b272, Class:  2, CF:0.99991, Len: 10, Fitness_tra: 3
Rule  5: 0027997100, Class:  1, CF:0.914617, Len:  6, Fitness_tra: 6
Rule  6: 0c17000150, Class:  2, CF:  1, Len:  5, Fitness_tra: 2
Rule  7: 751bd11172, Class:  1, CF:0.944247, Len: 10, Fitness_tra: 0
Rule  8: c721413b7b, Class:  3, CF:  1, Len: 10, Fitness_tra: 2
Rule  9: 7c4416bbb1, Class:  4, CF:0.999046, Len: 10, Fitness_tra: -3
Rule 10: 2471164422, Class:  4, CF:0.999947, Len: 10, Fitness_tra: 2
Rule 11: b247c67121, Class:  1, CF:0.864141, Len: 10, Fitness_tra: 1
Rule 12: 4771d1b212, Class:  2, CF:0.999793, Len: 10, Fitness_tra: 0
Rule 13: 27bb937b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 2b445114b2, Class:  2, CF:0.999501, Len: 10, Fitness_tra: 0
Rule 15: bc71d62b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 29b28d4142, Class:  1, CF:0.895642, Len: 10, Fitness_tra: 0
Rule 17: 7221ca1b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: b41451b744, Class:  2, CF:0.936191, Len: 10, Fitness_tra: 0
Rule 19: 1748160000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 444bd94774, Class:  2, CF:0.867627, Len: 10, Fitness_tra: 0
Rule 22: 212dca5122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 47b18a2b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: bb14cf1277, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: bc22511741, Class:  2, CF:0.911439, Len: 10, Fitness_tra: 0
Rule 30: 7c72234471, Class:  4, CF:0.993954, Len: 10, Fitness_tra: -1
Rule 31: 4774517b24, Class:  2, CF:0.992601, Len: 10, Fitness_tra: 0
Rule 32: b422932142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 41248a2122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b2b455b751, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: 7247167b2b, Class:  4, CF:0.99994, Len: 10, Fitness_tra: -7
Rule 37: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 747bc92b27, Class:  2, CF:0.931487, Len: 10, Fitness_tra: 0
Rule 39: 42b139272b, Class:  0, CF:0.542435, Len:  0, Fitness_tra: 0
Rule 40: 14418e7bb7, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 174116b942, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 41248a2122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 11221f472b, Class:  4, CF:0.999008, Len: 10, Fitness_tra: 0
Rule 44: 7b14867771, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0901e0b822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 41721a447b, Class:  4, CF:0.999834, Len: 10, Fitness_tra: 0
Rule 47: b17b561bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: bc22511541, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: 11e2217b44, Class:  4, CF:  1, Len: 10, Fitness_tra: 2
Rule 51: 4bb2ce2474, Class:  2, CF:0.999653, Len: 10, Fitness_tra: 0
Rule 52: b4b455b751, Class:  2, CF:  1, Len:  0, Fitness_tra: 0
Rule 53: b148fa1211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: bc21c9471b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 5b41134771, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: b4b455b751, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 2841261e44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: b78b9db072, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 517213772b, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 17b713b742, Class:  4, CF:0.991785, Len: 10, Fitness_tra: -42
Rule 62: 1c41e6bb22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 21b41f4474, Class:  4, CF:0.999452, Len: 10, Fitness_tra: 0
Rule 64: 12415a2114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: b2721f227b, Class:  4, CF:0.999709, Len: 10, Fitness_tra: 0
Rule 66: 552b11477a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 4b44c347bb, Class:  0, CF:0.476326, Len: 10, Fitness_tra: 0
Rule 68: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 14b456271b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 234451bb74, Class:  2, CF:0.998231, Len: 10, Fitness_tra: 0
Rule 71: 244d594124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 114156b7b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 7442dfb424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b141d37714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 47441347b4, Class:  4, CF:0.997676, Len: 10, Fitness_tra: 0
Rule 80: 7b47517217, Class:  2, CF:0.999461, Len: 10, Fitness_tra: 0
Rule 81: b41446b222, Class:  4, CF:0.999825, Len: 10, Fitness_tra: 0
Rule 82: b5bbc31b42, Class:  0, CF:0.840749, Len: 10, Fitness_tra: -4
Rule 83: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 147bc9bb11, Class:  0, CF:0.180232, Len: 10, Fitness_tra: 984
Rule 87: 41741e211b, Class:  2, CF:0.706171, Len: 10, Fitness_tra: -850
Rule 88: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 7c4221421b, Class:  4, CF:0.0321252, Len: 10, Fitness_tra: -180
Rule 90: 474256241b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1c221f5722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 42b8307727, Class:  1, CF:  1, Len:  9, Fitness_tra: 2
Rule 93: b2b1392261, Class:  0, CF:0.0549728, Len: 10, Fitness_tra: 2
Rule 94: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 7a000cbb01, Class:  2, CF:0.866895, Len:  6, Fitness_tra: -1087
Rule 96: 0c2129164b, Class:  0, CF:0.434811, Len:  9, Fitness_tra: 251
Rule 97: 0a4bc61647, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 98: 1224851741, Class:  1, CF:0.259098, Len: 10, Fitness_tra: -50
Rule 99: 1c01e6bbb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0340510054, Class:  2, CF:  1, Len:  6, Fitness_tra: 1
------Current------
Miss_rate(tra)	:63.4681
------Result------
Miss_rate(tra)	:63.4681
Miss_rate(tst)	:65.6621
ARL				:9.54

------Generation 300------
Rule  1: 147bc9bb11, Class:  0, CF:0.180232, Len: 10, Fitness_tra: 1705
Rule  2: b2b1392261, Class:  0, CF:0.0549728, Len: 10, Fitness_tra: 92
Rule  3: 0c2129164b, Class:  0, CF:0.434811, Len:  9, Fitness_tra: 235
Rule  4: 0c20801641, Class:  0, CF:0.370627, Len:  7, Fitness_tra: -13
Rule  5: 0027997100, Class:  1, CF:0.914617, Len:  6, Fitness_tra: -13
Rule  6: b5b1b97121, Class:  0, CF:0.999435, Len: 10, Fitness_tra: 18
Rule  7: 12125127b2, Class:  1, CF:0.757102, Len: 10, Fitness_tra: 15
Rule  8: 29b28d4142, Class:  1, CF:0.895642, Len: 10, Fitness_tra: 5
Rule  9: 0c17000150, Class:  2, CF:  1, Len:  5, Fitness_tra: 1
Rule 10: c721413b7b, Class:  3, CF:  1, Len: 10, Fitness_tra: 1
Rule 11: 7771d1b272, Class:  2, CF:0.99991, Len: 10, Fitness_tra: 2
Rule 12: 2cb1c9374b, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 13: 42b8307727, Class:  1, CF:  1, Len:  9, Fitness_tra: 5
Rule 14: 0c47010152, Class:  2, CF:  1, Len:  7, Fitness_tra: 0
Rule 15: b247c67121, Class:  1, CF:0.864141, Len: 10, Fitness_tra: 2
Rule 16: 751bd11172, Class:  1, CF:0.944247, Len: 10, Fitness_tra: 0
Rule 17: 7221ca1b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: b41451b744, Class:  2, CF:0.936191, Len: 10, Fitness_tra: 0
Rule 19: 1748160000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 444bd94774, Class:  2, CF:0.867627, Len: 10, Fitness_tra: 0
Rule 22: 212dca5122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 47b18a2b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: bb14cf1277, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: bc22511741, Class:  2, CF:0.911439, Len: 10, Fitness_tra: 0
Rule 30: 11e2217b44, Class:  4, CF:  1, Len: 10, Fitness_tra: 2
Rule 31: 4774517b24, Class:  2, CF:0.992601, Len: 10, Fitness_tra: 0
Rule 32: b422932142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 41248a2122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b2b455b751, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 747bc92b27, Class:  2, CF:0.931487, Len: 10, Fitness_tra: 0
Rule 38: 42b139272b, Class:  0, CF:0.542435, Len:  0, Fitness_tra: 0
Rule 39: 14418e7bb7, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 174116b942, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 41248a2122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11221f472b, Class:  4, CF:0.999008, Len: 10, Fitness_tra: 0
Rule 43: 7b14867771, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0901e0b822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 41721a447b, Class:  4, CF:0.999834, Len: 10, Fitness_tra: 0
Rule 46: b17b561bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: bc22511541, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: 4bb2ce2474, Class:  2, CF:0.999653, Len: 10, Fitness_tra: 0
Rule 50: b4b455b751, Class:  2, CF:  1, Len:  0, Fitness_tra: 0
Rule 51: b148fa1211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: bc21c9471b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 5b41134771, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: b4b455b751, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: 2841261e44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: b78b9db072, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 517213772b, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 1c41e6bb22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 21b41f4474, Class:  4, CF:0.999452, Len: 10, Fitness_tra: 0
Rule 61: 12415a2114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b2721f227b, Class:  4, CF:0.999709, Len: 10, Fitness_tra: 0
Rule 63: 552b11477a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 4b44c347bb, Class:  0, CF:0.476326, Len: 10, Fitness_tra: 0
Rule 65: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 14b456271b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 234451bb74, Class:  2, CF:0.998231, Len: 10, Fitness_tra: 0
Rule 68: 244d594124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 114156b7b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 7442dfb424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: b141d37714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 47441347b4, Class:  4, CF:0.997676, Len: 10, Fitness_tra: -3
Rule 77: 7b47517217, Class:  2, CF:0.999461, Len: 10, Fitness_tra: 0
Rule 78: b41446b222, Class:  4, CF:0.999825, Len: 10, Fitness_tra: 0
Rule 79: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000e00000, Class:  3, CF:0.35971, Len:  1, Fitness_tra: -125
Rule 82: b14b812427, Class:  2, CF:0.996663, Len: 10, Fitness_tra: 1
Rule 83: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: b112511244, Class:  2, CF:0.993344, Len: 10, Fitness_tra: -8
Rule 85: 2c77214471, Class:  4, CF:0.266048, Len: 10, Fitness_tra: -63
Rule 86: 417b812124, Class:  2, CF:0.992467, Len: 10, Fitness_tra: -5
Rule 87: 2bbb111722, Class:  2, CF:0.902695, Len: 10, Fitness_tra: -868
Rule 88: 14142e1b44, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 2477212b44, Class:  4, CF:0.26232, Len: 10, Fitness_tra: -83
Rule 90: 1d4b192427, Class:  1, CF:0.386538, Len: 10, Fitness_tra: 0
Rule 91: 5c48e0bb27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: b14106b762, Class:  4, CF:0.995688, Len:  9, Fitness_tra: -11
Rule 93: 200ec05e20, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 42b0000005, Class:  2, CF:0.998718, Len:  4, Fitness_tra: 1
Rule 95: 48b0c9471b, Class:  0, CF:0.994448, Len:  9, Fitness_tra: 1
Rule 96: 0c26801640, Class:  0, CF:0.465932, Len:  7, Fitness_tra: 118
Rule 97: 7942ddb458, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 5c2700017a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: b22451b751, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule100: b841261d44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:46.0589
------Result------
Miss_rate(tra)	:46.0589
Miss_rate(tst)	:46.8493
ARL				:9.27451

------Generation 400------
Rule  1: 147bc9bb11, Class:  0, CF:0.180232, Len: 10, Fitness_tra: 1705
Rule  2: b2b1392261, Class:  0, CF:0.0549728, Len: 10, Fitness_tra: 92
Rule  3: 0c2129164b, Class:  0, CF:0.434811, Len:  9, Fitness_tra: 235
Rule  4: 0c20801641, Class:  0, CF:0.370627, Len:  7, Fitness_tra: -13
Rule  5: 0027997100, Class:  1, CF:0.914617, Len:  6, Fitness_tra: -13
Rule  6: b5b1b97121, Class:  0, CF:0.999435, Len: 10, Fitness_tra: 18
Rule  7: 12125127b2, Class:  1, CF:0.757102, Len: 10, Fitness_tra: 15
Rule  8: 29b28d4142, Class:  1, CF:0.895642, Len: 10, Fitness_tra: 5
Rule  9: 0c17000150, Class:  2, CF:  1, Len:  5, Fitness_tra: 1
Rule 10: c721413b7b, Class:  3, CF:  1, Len: 10, Fitness_tra: 1
Rule 11: 7771d1b272, Class:  2, CF:0.99991, Len: 10, Fitness_tra: 2
Rule 12: 2cb1c9374b, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 13: 42b8307727, Class:  1, CF:  1, Len:  9, Fitness_tra: 5
Rule 14: 0c47010152, Class:  2, CF:  1, Len:  7, Fitness_tra: 0
Rule 15: b247c67121, Class:  1, CF:0.864141, Len: 10, Fitness_tra: 2
Rule 16: 751bd11172, Class:  1, CF:0.944247, Len: 10, Fitness_tra: 0
Rule 17: 7221ca1b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: b41451b744, Class:  2, CF:0.936191, Len: 10, Fitness_tra: 0
Rule 19: 1748160000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 444bd94774, Class:  2, CF:0.867627, Len: 10, Fitness_tra: 0
Rule 22: 212dca5122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 47b18a2b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: bb14cf1277, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: bc22511741, Class:  2, CF:0.911439, Len: 10, Fitness_tra: 0
Rule 30: 11e2217b44, Class:  4, CF:  1, Len: 10, Fitness_tra: 2
Rule 31: 4774517b24, Class:  2, CF:0.992601, Len: 10, Fitness_tra: 0
Rule 32: b422932142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 41248a2122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b2b455b751, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 747bc92b27, Class:  2, CF:0.931487, Len: 10, Fitness_tra: 0
Rule 38: 42b139272b, Class:  0, CF:0.542435, Len:  0, Fitness_tra: 0
Rule 39: 14418e7bb7, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 174116b942, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 41248a2122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11221f472b, Class:  4, CF:0.999008, Len: 10, Fitness_tra: 0
Rule 43: 7b14867771, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0901e0b822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 41721a447b, Class:  4, CF:0.999834, Len: 10, Fitness_tra: 0
Rule 46: b17b561bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: bc22511541, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: 4bb2ce2474, Class:  2, CF:0.999653, Len: 10, Fitness_tra: 0
Rule 50: b4b455b751, Class:  2, CF:  1, Len:  0, Fitness_tra: 0
Rule 51: b148fa1211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: bc21c9471b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 5b41134771, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: b4b455b751, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: 2841261e44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: b78b9db072, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 517213772b, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 1c41e6bb22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 21b41f4474, Class:  4, CF:0.999452, Len: 10, Fitness_tra: 0
Rule 61: 12415a2114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b2721f227b, Class:  4, CF:0.999709, Len: 10, Fitness_tra: 0
Rule 63: 552b11477a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 4b44c347bb, Class:  0, CF:0.476326, Len: 10, Fitness_tra: 0
Rule 65: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
