------Generation 0------
Rule  1: 27b28a7b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2747892242, Class:  2, CF:0.999176, Len: 10, Fitness_tra: 0
Rule 36: b22bc17224, Class:  2, CF:0.999776, Len: 10, Fitness_tra: 0
Rule 37: 274759b124, Class:  2, CF:0.985846, Len: 10, Fitness_tra: 0
Rule 38: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 4d42257471, Class:  1, CF:0.607392, Len: 10, Fitness_tra: -59
Rule 40: 2174d1b474, Class:  2, CF:0.989709, Len: 10, Fitness_tra: 0
Rule 41: 772281bb72, Class:  2, CF:0.971283, Len: 10, Fitness_tra: 0
Rule 42: 2274d11277, Class:  2, CF:0.875286, Len: 10, Fitness_tra: -3
Rule 43: 75178122b4, Class:  1, CF:0.89791, Len: 10, Fitness_tra: 18
Rule 44: 2b4219b72b, Class:  2, CF:0.97129, Len: 10, Fitness_tra: 0
Rule 45: 7b47d62b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 47b2c32b72, Class:  2, CF:0.854882, Len: 10, Fitness_tra: 0
Rule 47: 2db22e142b, Class:  1, CF:0.36944, Len: 10, Fitness_tra: 0
Rule 48: 2714291b11, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b274d67121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b12b257277, Class:  2, CF:0.874207, Len: 10, Fitness_tra: -213
Rule 51: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 117453244c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 117153d242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 7c41c372b2, Class:  2, CF:0.128847, Len: 10, Fitness_tra: 0
Rule 55: b7bb817977, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 27b28a7b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0c00000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 7271c6bb21, Class:  2, CF:0.98286, Len: 10, Fitness_tra: -3
Rule 61: bfbdd57b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 2b1b4e4722, Class:  2, CF:0.99869, Len: 10, Fitness_tra: 1
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 282449b214, Class:  1, CF:0.389927, Len: 10, Fitness_tra: 0
Rule 65: 42b21e412b, Class:  1, CF:0.0330814, Len: 10, Fitness_tra: 0
Rule 66: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 7274137724, Class:  4, CF:0.989599, Len: 10, Fitness_tra: 0
Rule 68: 41b223b21b, Class:  4, CF:0.234391, Len: 10, Fitness_tra: -5
Rule 69: 12b75a2b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 24728644b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b277e67742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 72b7132b44, Class:  4, CF:0.964815, Len: 10, Fitness_tra: -71
Rule 74: 71b2a342b4, Class:  4, CF:0.997925, Len: 10, Fitness_tra: 2
Rule 75: 47b2c95272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 7441514b72, Class:  2, CF:0.984065, Len: 10, Fitness_tra: 0
Rule 77: 24b21e424b, Class:  2, CF:0.813236, Len: 10, Fitness_tra: 0
Rule 78: 0800d00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1227531177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 114bc32bb7, Class:  2, CF:0.847599, Len: 10, Fitness_tra: -15
Rule 82: 1b241a2214, Class:  4, CF:0.864421, Len: 10, Fitness_tra: 11
Rule 83: b1b2c5714c, Class:  2, CF:0.995642, Len: 10, Fitness_tra: 0
Rule 84: b44b16b244, Class:  4, CF:0.999787, Len: 10, Fitness_tra: 1
Rule 85: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: b2448fbb2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0800000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: b21156427b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 112513b121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 7bb419421b, Class:  2, CF:0.966067, Len: 10, Fitness_tra: 0
Rule 92: 7b7bd50b70, Class:  2, CF:0.972574, Len:  8, Fitness_tra: -113
Rule 93: c27b0ab004, Class:  3, CF:  1, Len:  7, Fitness_tra: 2
Rule 94: 25b28e7217, Class:  1, CF:0.926464, Len: 10, Fitness_tra: 0
Rule 95: 18b4d94b7b, Class:  1, CF:0.706692, Len: 10, Fitness_tra: 3
Rule 96: 6122a38277, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0000e00000, Class:  3, CF:0.352074, Len:  1, Fitness_tra: -118
Rule 98: 227b8abb74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0c00000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule100: b171964574, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:42.5308
------Result------
Miss_rate(tra)	:42.5308
Miss_rate(tst)	:43.5101
ARL				:9.32075

------Generation 200------
Rule  1: 74b1ce14bb, Class:  0, CF:0.999991, Len: 10, Fitness_tra: 1503
Rule  2: 71b7291b4b, Class:  0, CF:0.226856, Len: 10, Fitness_tra: 867
Rule  3: 00e2004120, Class:  4, CF:  1, Len:  5, Fitness_tra: 2
Rule  4: 0000001800, Class:  2, CF:0.975084, Len:  2, Fitness_tra: 2
Rule  5: 00c0000000, Class:  2, CF:0.83843, Len:  1, Fitness_tra: 2
Rule  6: 14221e77bb, Class:  1, CF:0.307343, Len: 10, Fitness_tra: 2
Rule  7: 1cb4294b7b, Class:  1, CF:0.13924, Len: 10, Fitness_tra: 2
Rule  8: 717bd11b72, Class:  2, CF:0.977366, Len: 10, Fitness_tra: -2
Rule  9: 417b4e4222, Class:  2, CF:0.997522, Len: 10, Fitness_tra: 0
Rule 10: 172b2a4b42, Class:  4, CF:0.998951, Len: 10, Fitness_tra: 0
Rule 11: 8410c34e02, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 442783b4b4, Class:  2, CF:0.283824, Len: 10, Fitness_tra: 0
Rule 13: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 72174e4224, Class:  2, CF:0.879082, Len: 10, Fitness_tra: 0
Rule 15: 4212c142b2, Class:  2, CF:0.579962, Len: 10, Fitness_tra: -91
Rule 16: b2745fbb44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: b241c62b17, Class:  2, CF:0.942945, Len: 10, Fitness_tra: 0
Rule 18: 75b71e7217, Class:  1, CF:0.750014, Len: 10, Fitness_tra: 0
Rule 19: 227b8ab124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 2121534212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: b1b7192227, Class:  2, CF:0.99028, Len: 10, Fitness_tra: 0
Rule 22: b744cfb4bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: b2b7e62442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: b17219bb27, Class:  2, CF:0.915021, Len: 10, Fitness_tra: 0
Rule 25: b7718a4b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 74741f7122, Class:  4, CF:0.992237, Len: 10, Fitness_tra: -3
Rule 27: 717bcab422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 71715f7111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: b4b2294b41, Class:  1, CF:0.0141367, Len: 10, Fitness_tra: 0
Rule 30: 22b4152b22, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 212186b2b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 7442937b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 224bce4741, Class:  2, CF:0.945775, Len: 10, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2747892242, Class:  2, CF:0.999176, Len: 10, Fitness_tra: 0
Rule 36: b22bc17224, Class:  2, CF:0.999776, Len: 10, Fitness_tra: 0
Rule 37: 274759b124, Class:  2, CF:0.985846, Len: 10, Fitness_tra: 0
Rule 38: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 4d42257471, Class:  1, CF:0.607392, Len: 10, Fitness_tra: -59
Rule 40: 2174d1b474, Class:  2, CF:0.989709, Len: 10, Fitness_tra: 0
Rule 41: 772281bb72, Class:  2, CF:0.971283, Len: 10, Fitness_tra: 0
Rule 42: 2274d11277, Class:  2, CF:0.875286, Len: 10, Fitness_tra: -3
Rule 43: 75178122b4, Class:  1, CF:0.89791, Len: 10, Fitness_tra: 18
Rule 44: 2b4219b72b, Class:  2, CF:0.97129, Len: 10, Fitness_tra: 0
Rule 45: 7b47d62b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 47b2c32b72, Class:  2, CF:0.854882, Len: 10, Fitness_tra: 0
Rule 47: 2db22e142b, Class:  1, CF:0.36944, Len: 10, Fitness_tra: 0
Rule 48: 2714291b11, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b274d67121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b12b257277, Class:  2, CF:0.874207, Len: 10, Fitness_tra: -213
Rule 51: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 117453244c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 117153d242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 7c41c372b2, Class:  2, CF:0.128847, Len: 10, Fitness_tra: 0
Rule 55: b7bb817977, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 27b28a7b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0c00000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 7271c6bb21, Class:  2, CF:0.98286, Len: 10, Fitness_tra: -3
Rule 61: bfbdd57b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 2b1b4e4722, Class:  2, CF:0.99869, Len: 10, Fitness_tra: 1
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 282449b214, Class:  1, CF:0.389927, Len: 10, Fitness_tra: 0
Rule 65: 42b21e412b, Class:  1, CF:0.0330814, Len: 10, Fitness_tra: 0
Rule 66: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 7274137724, Class:  4, CF:0.989599, Len: 10, Fitness_tra: 0
Rule 68: 41b223b21b, Class:  4, CF:0.234391, Len: 10, Fitness_tra: -5
Rule 69: 12b75a2b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 24728644b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b277e67742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 72b7132b44, Class:  4, CF:0.964815, Len: 10, Fitness_tra: -71
Rule 74: 71b2a342b4, Class:  4, CF:0.997925, Len: 10, Fitness_tra: 2
Rule 75: 47b2c95272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 7441514b72, Class:  2, CF:0.984065, Len: 10, Fitness_tra: 0
Rule 77: 24b21e424b, Class:  2, CF:0.813236, Len: 10, Fitness_tra: 0
Rule 78: 0800d00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1227531177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 114bc32bb7, Class:  2, CF:0.847599, Len: 10, Fitness_tra: -15
Rule 82: 1b241a2214, Class:  4, CF:0.864421, Len: 10, Fitness_tra: 11
Rule 83: b1b2c5714c, Class:  2, CF:0.995642, Len: 10, Fitness_tra: 0
Rule 84: b44b16b244, Class:  4, CF:0.999787, Len: 10, Fitness_tra: 1
Rule 85: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: b2448fbb2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0800000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: b21156427b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 112513b121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 7bb419421b, Class:  2, CF:0.966067, Len: 10, Fitness_tra: 0
Rule 92: 7b7bd50b70, Class:  2, CF:0.972574, Len:  8, Fitness_tra: -113
Rule 93: c27b0ab004, Class:  3, CF:  1, Len:  7, Fitness_tra: 2
Rule 94: 25b28e7217, Class:  1, CF:0.926464, Len: 10, Fitness_tra: 0
Rule 95: 18b4d94b7b, Class:  1, CF:0.706692, Len: 10, Fitness_tra: 3
Rule 96: 6122a38277, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0000e00000, Class:  3, CF:0.352074, Len:  1, Fitness_tra: -118
Rule 98: 227b8abb74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0c00000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule100: b171964574, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:42.5308
------Result------
Miss_rate(tra)	:42.5308
Miss_rate(tst)	:43.5101
ARL				:9.32075

------Generation 300------
Rule  1: 74b1ce14bb, Class:  0, CF:0.999991, Len: 10, Fitness_tra: 1503
Rule  2: 71b7291b4b, Class:  0, CF:0.226856, Len: 10, Fitness_tra: 867
Rule  3: 00e2004120, Class:  4, CF:  1, Len:  5, Fitness_tra: 2
Rule  4: 0000001800, Class:  2, CF:0.975084, Len:  2, Fitness_tra: 2
Rule  5: 00c0000000, Class:  2, CF:0.83843, Len:  1, Fitness_tra: 2
Rule  6: 14221e77bb, Class:  1, CF:0.307343, Len: 10, Fitness_tra: 2
Rule  7: 1cb4294b7b, Class:  1, CF:0.13924, Len: 10, Fitness_tra: 2
Rule  8: 717bd11b72, Class:  2, CF:0.977366, Len: 10, Fitness_tra: -2
Rule  9: 417b4e4222, Class:  2, CF:0.997522, Len: 10, Fitness_tra: 0
Rule 10: 172b2a4b42, Class:  4, CF:0.998951, Len: 10, Fitness_tra: 0
Rule 11: 8410c34e02, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 442783b4b4, Class:  2, CF:0.283824, Len: 10, Fitness_tra: 0
Rule 13: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 72174e4224, Class:  2, CF:0.879082, Len: 10, Fitness_tra: 0
Rule 15: 4212c142b2, Class:  2, CF:0.579962, Len: 10, Fitness_tra: -91
Rule 16: b2745fbb44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: b241c62b17, Class:  2, CF:0.942945, Len: 10, Fitness_tra: 0
Rule 18: 75b71e7217, Class:  1, CF:0.750014, Len: 10, Fitness_tra: 0
Rule 19: 227b8ab124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 2121534212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: b1b7192227, Class:  2, CF:0.99028, Len: 10, Fitness_tra: 0
Rule 22: b744cfb4bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: b2b7e62442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: b17219bb27, Class:  2, CF:0.915021, Len: 10, Fitness_tra: 0
Rule 25: b7718a4b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 74741f7122, Class:  4, CF:0.992237, Len: 10, Fitness_tra: -3
Rule 27: 717bcab422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 71715f7111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: b4b2294b41, Class:  1, CF:0.0141367, Len: 10, Fitness_tra: 0
Rule 30: 22b4152b22, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 212186b2b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 7442937b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 224bce4741, Class:  2, CF:0.945775, Len: 10, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2747892242, Class:  2, CF:0.999176, Len: 10, Fitness_tra: 0
Rule 36: b22bc17224, Class:  2, CF:0.999776, Len: 10, Fitness_tra: 0
Rule 37: 274759b124, Class:  2, CF:0.985846, Len: 10, Fitness_tra: 0
Rule 38: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 4d42257471, Class:  1, CF:0.607392, Len: 10, Fitness_tra: -59
Rule 40: 2174d1b474, Class:  2, CF:0.989709, Len: 10, Fitness_tra: 0
Rule 41: 772281bb72, Class:  2, CF:0.971283, Len: 10, Fitness_tra: 0
Rule 42: 2274d11277, Class:  2, CF:0.875286, Len: 10, Fitness_tra: -3
Rule 43: 75178122b4, Class:  1, CF:0.89791, Len: 10, Fitness_tra: 18
Rule 44: 2b4219b72b, Class:  2, CF:0.97129, Len: 10, Fitness_tra: 0
Rule 45: 7b47d62b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 47b2c32b72, Class:  2, CF:0.854882, Len: 10, Fitness_tra: 0
Rule 47: 2db22e142b, Class:  1, CF:0.36944, Len: 10, Fitness_tra: 0
Rule 48: 2714291b11, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b274d67121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b12b257277, Class:  2, CF:0.874207, Len: 10, Fitness_tra: -213
Rule 51: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 117453244c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 117153d242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 7c41c372b2, Class:  2, CF:0.128847, Len: 10, Fitness_tra: 0
Rule 55: b7bb817977, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 27b28a7b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0c00000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 7271c6bb21, Class:  2, CF:0.98286, Len: 10, Fitness_tra: -3
Rule 61: bfbdd57b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 2b1b4e4722, Class:  2, CF:0.99869, Len: 10, Fitness_tra: 1
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 282449b214, Class:  1, CF:0.389927, Len: 10, Fitness_tra: 0
Rule 65: 42b21e412b, Class:  1, CF:0.0330814, Len: 10, Fitness_tra: 0
Rule 66: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 7274137724, Class:  4, CF:0.989599, Len: 10, Fitness_tra: 0
Rule 68: 41b223b21b, Class:  4, CF:0.234391, Len: 10, Fitness_tra: -5
Rule 69: 12b75a2b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 24728644b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b277e67742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 72b7132b44, Class:  4, CF:0.964815, Len: 10, Fitness_tra: -71
Rule 74: 71b2a342b4, Class:  4, CF:0.997925, Len: 10, Fitness_tra: 2
Rule 75: 47b2c95272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 7441514b72, Class:  2, CF:0.984065, Len: 10, Fitness_tra: 0
Rule 77: 24b21e424b, Class:  2, CF:0.813236, Len: 10, Fitness_tra: 0
Rule 78: 0800d00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1227531177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 114bc32bb7, Class:  2, CF:0.847599, Len: 10, Fitness_tra: -15
Rule 82: 1b241a2214, Class:  4, CF:0.864421, Len: 10, Fitness_tra: 11
Rule 83: b1b2c5714c, Class:  2, CF:0.995642, Len: 10, Fitness_tra: 0
Rule 84: b44b16b244, Class:  4, CF:0.999787, Len: 10, Fitness_tra: 1
Rule 85: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: b2448fbb2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0800000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: b21156427b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 112513b121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 7bb419421b, Class:  2, CF:0.966067, Len: 10, Fitness_tra: 0
Rule 92: 7b7bd50b70, Class:  2, CF:0.972574, Len:  8, Fitness_tra: -113
Rule 93: c27b0ab004, Class:  3, CF:  1, Len:  7, Fitness_tra: 2
Rule 94: 25b28e7217, Class:  1, CF:0.926464, Len: 10, Fitness_tra: 0
Rule 95: 18b4d94b7b, Class:  1, CF:0.706692, Len: 10, Fitness_tra: 3
Rule 96: 6122a38277, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0000e00000, Class:  3, CF:0.352074, Len:  1, Fitness_tra: -118
Rule 98: 227b8abb74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0c00000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule100: b171964574, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:42.5308
------Result------
Miss_rate(tra)	:42.5308
Miss_rate(tst)	:43.5101
ARL				:9.32075

------Generation 400------
Rule  1: 74b1ce14bb, Class:  0, CF:0.999991, Len: 10, Fitness_tra: 1503
Rule  2: 71b7291b4b, Class:  0, CF:0.226856, Len: 10, Fitness_tra: 867
Rule  3: 00e2004120, Class:  4, CF:  1, Len:  5, Fitness_tra: 2
Rule  4: 0000001800, Class:  2, CF:0.975084, Len:  2, Fitness_tra: 2
Rule  5: 00c0000000, Class:  2, CF:0.83843, Len:  1, Fitness_tra: 2
Rule  6: 14221e77bb, Class:  1, CF:0.307343, Len: 10, Fitness_tra: 2
Rule  7: 1cb4294b7b, Class:  1, CF:0.13924, Len: 10, Fitness_tra: 2
Rule  8: 717bd11b72, Class:  2, CF:0.977366, Len: 10, Fitness_tra: -2
Rule  9: 417b4e4222, Class:  2, CF:0.997522, Len: 10, Fitness_tra: 0
Rule 10: 172b2a4b42, Class:  4, CF:0.998951, Len: 10, Fitness_tra: 0
Rule 11: 8410c34e02, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 442783b4b4, Class:  2, CF:0.283824, Len: 10, Fitness_tra: 0
Rule 13: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 72174e4224, Class:  2, CF:0.879082, Len: 10, Fitness_tra: 0
Rule 15: 4212c142b2, Class:  2, CF:0.579962, Len: 10, Fitness_tra: -91
Rule 16: b2745fbb44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: b241c62b17, Class:  2, CF:0.942945, Len: 10, Fitness_tra: 0
Rule 18: 75b71e7217, Class:  1, CF:0.750014, Len: 10, Fitness_tra: 0
Rule 19: 227b8ab124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 2121534212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: b1b7192227, Class:  2, CF:0.99028, Len: 10, Fitness_tra: 0
Rule 22: b744cfb4bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: b2b7e62442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: b17219bb27, Class:  2, CF:0.915021, Len: 10, Fitness_tra: 0
Rule 25: b7718a4b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 74741f7122, Class:  4, CF:0.992237, Len: 10, Fitness_tra: -3
Rule 27: 717bcab422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 71715f7111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: b4b2294b41, Class:  1, CF:0.0141367, Len: 10, Fitness_tra: 0
Rule 30: 22b4152b22, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 212186b2b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 7442937b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 224bce4741, Class:  2, CF:0.945775, Len: 10, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2747892242, Class:  2, CF:0.999176, Len: 10, Fitness_tra: 0
Rule 36: b22bc17224, Class:  2, CF:0.999776, Len: 10, Fitness_tra: 0
Rule 37: 274759b124, Class:  2, CF:0.985846, Len: 10, Fitness_tra: 0
Rule 38: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 4d42257471, Class:  1, CF:0.607392, Len: 10, Fitness_tra: -59
Rule 40: 2174d1b474, Class:  2, CF:0.989709, Len: 10, Fitness_tra: 0
Rule 41: 772281bb72, Class:  2, CF:0.971283, Len: 10, Fitness_tra: 0
Rule 42: 2274d11277, Class:  2, CF:0.875286, Len: 10, Fitness_tra: -3
Rule 43: 75178122b4, Class:  1, CF:0.89791, Len: 10, Fitness_tra: 18
Rule 44: 2b4219b72b, Class:  2, CF:0.97129, Len: 10, Fitness_tra: 0
Rule 45: 7b47d62b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 47b2c32b72, Class:  2, CF:0.854882, Len: 10, Fitness_tra: 0
Rule 47: 2db22e142b, Class:  1, CF:0.36944, Len: 10, Fitness_tra: 0
Rule 48: 2714291b11, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
