------Generation 0------
Rule  1: 212b131171, Class:  4, CF:0.928571, Len: 10, Fitness_tra: -137
Rule 11: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 12b1df7b1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 1714897b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 44b82f21b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 2241d17b22, Class:  2, CF:0.979481, Len: 10, Fitness_tra: 0
Rule 16: 1242c11b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: b72b532427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 44b45f21b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0000cd0330, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 727451b427, Class:  2, CF:0.885411, Len: 10, Fitness_tra: 0
Rule 22: 72bbff4727, Class:  4, CF:0.998149, Len: 10, Fitness_tra: 0
Rule 23: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 21125322b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: b2121d7171, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 2472d62b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 48115a2b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 7bbb8f1bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: b27251b771, Class:  2, CF:0.525094, Len: 10, Fitness_tra: 0
Rule 32: 7342214b2c, Class:  2, CF:0.997353, Len: 10, Fitness_tra: 0
Rule 33: 11bcf3b417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: a4b4c14b5b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 22b78a4422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 21bbc3b7b2, Class:  2, CF:0.805974, Len: 10, Fitness_tra: 0
Rule 38: 42b4d31242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 247283724b, Class:  2, CF:0.345774, Len: 10, Fitness_tra: 0
Rule 40: 72b1238112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: b1bcf37116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 27418f277b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 427756b174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 002000d420, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 227183242b, Class:  2, CF:0.935408, Len: 10, Fitness_tra: 0
Rule 48: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 247b9e17b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b22486144b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 744bd1bb44, Class:  2, CF:0.937852, Len: 10, Fitness_tra: 0
Rule 52: b7728371b2, Class:  2, CF:0.76834, Len: 10, Fitness_tra: 0
Rule 53: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 7122532144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 24bbca2b74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: b4bb564177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 4724212222, Class:  2, CF:0.853382, Len: 10, Fitness_tra: -15
Rule 58: 772bc37427, Class:  2, CF:0.797522, Len: 10, Fitness_tra: 0
Rule 59: 117b5dbb14, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 7101960009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 4574ed2421, Class:  1, CF:0.992066, Len: 10, Fitness_tra: 0
Rule 62: 7b17ca7221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: b4718fb424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7bb293b241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 7214514b1b, Class:  1, CF:0.443301, Len: 10, Fitness_tra: 8
Rule 66: 22b1837b2b, Class:  2, CF:0.556111, Len: 10, Fitness_tra: -2
Rule 67: 0000b00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b1b48f1442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2722862414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b77156114b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 171b53b177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 4171d3714b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 4142162212, Class:  4, CF:0.995924, Len: 10, Fitness_tra: 1
Rule 78: 21b75ab7b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b42253471b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4172da7217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 7c223a714b, Class:  4, CF:0.985676, Len: 10, Fitness_tra: -2
Rule 83: b44bca4b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 142bc12b27, Class:  2, CF:0.344764, Len: 10, Fitness_tra: -68
Rule 85: 7117191712, Class:  2, CF:0.625875, Len: 10, Fitness_tra: -468
Rule 86: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 244b8621b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 74bb9e1247, Class:  2, CF:0.99102, Len: 10, Fitness_tra: 0
Rule 92: 7274517727, Class:  2, CF:0.718089, Len: 10, Fitness_tra: 0
Rule 93: b744c5224b, Class:  2, CF:0.989693, Len: 10, Fitness_tra: 0
Rule 94: 217183214b, Class:  2, CF:0.875547, Len: 10, Fitness_tra: -4
Rule 95: 442453e21b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 02100e0000, Class:  1, CF:0.313689, Len:  3, Fitness_tra: -2150
Rule 97: 14bb5126b7, Class:  1, CF:0.656204, Len: 10, Fitness_tra: 0
Rule 98: 24b7cab7b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: b241d3e14b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2000ca0b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:78.3463
------Result------
Miss_rate(tra)	:78.3463
Miss_rate(tst)	:78.5192
ARL				:9.37143

------Generation 100------
Rule  1: 127bad4114, Class:  0, CF:0.634006, Len: 10, Fitness_tra: 275
Rule  2: 1c7715111b, Class:  0, CF:0.281934, Len: 10, Fitness_tra: 416
Rule  3: 7212ce24b7, Class:  0, CF:0.815886, Len: 10, Fitness_tra: 0
Rule  4: 0000000806, Class:  2, CF:  1, Len:  2, Fitness_tra: 4
Rule  5: b247c9b247, Class:  0, CF:0.861632, Len: 10, Fitness_tra: 0
Rule  6: 7221261777, Class:  4, CF:0.999989, Len: 10, Fitness_tra: -13
Rule  7: 0000060089, Class:  4, CF:  1, Len:  3, Fitness_tra: 2
Rule  8: 72d1432427, Class:  2, CF:  1, Len: 10, Fitness_tra: 2
Rule  9: 5b74167b14, Class:  3, CF:  1, Len: 10, Fitness_tra: 1
Rule 10: 12bbd141b7, Class:  1, CF:0.442218, Len: 10, Fitness_tra: 3
Rule 11: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 12b1df7b1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 1714897b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 44b82f21b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 2241d17b22, Class:  2, CF:0.979481, Len: 10, Fitness_tra: 0
Rule 16: 1242c11b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: b72b532427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 44b45f21b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0000cd0330, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 727451b427, Class:  2, CF:0.885411, Len: 10, Fitness_tra: 0
Rule 22: 72bbff4727, Class:  4, CF:0.998149, Len: 10, Fitness_tra: 0
Rule 23: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 21125322b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: b2121d7171, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 2472d62b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 48115a2b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 7bbb8f1bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: b27251b771, Class:  2, CF:0.525094, Len: 10, Fitness_tra: 0
Rule 32: 7342214b2c, Class:  2, CF:0.997353, Len: 10, Fitness_tra: 0
Rule 33: 11bcf3b417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: a4b4c14b5b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 22b78a4422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 21bbc3b7b2, Class:  2, CF:0.805974, Len: 10, Fitness_tra: 0
Rule 38: 42b4d31242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 247283724b, Class:  2, CF:0.345774, Len: 10, Fitness_tra: 0
Rule 40: 72b1238112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: b1bcf37116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 27418f277b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 427756b174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 002000d420, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 227183242b, Class:  2, CF:0.935408, Len: 10, Fitness_tra: 0
Rule 48: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 247b9e17b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b22486144b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 744bd1bb44, Class:  2, CF:0.937852, Len: 10, Fitness_tra: 0
Rule 52: b7728371b2, Class:  2, CF:0.76834, Len: 10, Fitness_tra: 0
Rule 53: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 7122532144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 24bbca2b74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: b4bb564177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 4724212222, Class:  2, CF:0.853382, Len: 10, Fitness_tra: -15
Rule 58: 772bc37427, Class:  2, CF:0.797522, Len: 10, Fitness_tra: 0
Rule 59: 117b5dbb14, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 7101960009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 4574ed2421, Class:  1, CF:0.992066, Len: 10, Fitness_tra: 0
Rule 62: 7b17ca7221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: b4718fb424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7bb293b241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 7214514b1b, Class:  1, CF:0.443301, Len: 10, Fitness_tra: 8
Rule 66: 22b1837b2b, Class:  2, CF:0.556111, Len: 10, Fitness_tra: -2
Rule 67: 0000b00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b1b48f1442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2722862414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b77156114b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 171b53b177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 4171d3714b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 4142162212, Class:  4, CF:0.995924, Len: 10, Fitness_tra: 1
Rule 78: 21b75ab7b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b42253471b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4172da7217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 7c223a714b, Class:  4, CF:0.985676, Len: 10, Fitness_tra: -2
Rule 83: b44bca4b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 142bc12b27, Class:  2, CF:0.344764, Len: 10, Fitness_tra: -68
Rule 85: 7117191712, Class:  2, CF:0.625875, Len: 10, Fitness_tra: -468
Rule 86: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 244b8621b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 74bb9e1247, Class:  2, CF:0.99102, Len: 10, Fitness_tra: 0
Rule 92: 7274517727, Class:  2, CF:0.718089, Len: 10, Fitness_tra: 0
Rule 93: b744c5224b, Class:  2, CF:0.989693, Len: 10, Fitness_tra: 0
Rule 94: 217183214b, Class:  2, CF:0.875547, Len: 10, Fitness_tra: -4
Rule 95: 442453e21b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 02100e0000, Class:  1, CF:0.313689, Len:  3, Fitness_tra: -2150
Rule 97: 14bb5126b7, Class:  1, CF:0.656204, Len: 10, Fitness_tra: 0
Rule 98: 24b7cab7b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: b241d3e14b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2000ca0b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:78.3463
------Result------
Miss_rate(tra)	:78.3463
Miss_rate(tst)	:78.5192
ARL				:9.37143

------Generation 200------
Rule  1: 1c7715111b, Class:  0, CF:0.281934, Len: 10, Fitness_tra: 561
Rule  2: 0000000806, Class:  2, CF:  1, Len:  2, Fitness_tra: 4
Rule  3: 7271432427, Class:  2, CF:0.616206, Len: 10, Fitness_tra: 0
Rule  4: 0000060089, Class:  4, CF:  1, Len:  3, Fitness_tra: 2
Rule  5: 127bad4114, Class:  0, CF:0.634006, Len: 10, Fitness_tra: 519
Rule  6: 7214514b1b, Class:  1, CF:0.443301, Len: 10, Fitness_tra: 13
Rule  7: 72d1432427, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule  8: 4142162212, Class:  4, CF:0.995924, Len: 10, Fitness_tra: 0
Rule  9: 5b74167b14, Class:  3, CF:  1, Len: 10, Fitness_tra: 1
Rule 10: 7212ce24b7, Class:  0, CF:0.815886, Len: 10, Fitness_tra: 10
Rule 11: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 12b1df7b1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 1714897b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 44b82f21b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 2241d17b22, Class:  2, CF:0.979481, Len: 10, Fitness_tra: 0
Rule 16: 1242c11b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: b72b532427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 44b45f21b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0000cd0330, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 727451b427, Class:  2, CF:0.885411, Len: 10, Fitness_tra: 0
Rule 22: 72bbff4727, Class:  4, CF:0.998149, Len: 10, Fitness_tra: 0
Rule 23: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 21125322b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: b2121d7171, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 2472d62b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 48115a2b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 7bbb8f1bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: b27251b771, Class:  2, CF:0.525094, Len: 10, Fitness_tra: -1
Rule 32: 7342214b2c, Class:  2, CF:0.997353, Len: 10, Fitness_tra: 0
Rule 33: 11bcf3b417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: a4b4c14b5b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 22b78a4422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 21bbc3b7b2, Class:  2, CF:0.805974, Len: 10, Fitness_tra: 0
Rule 38: 42b4d31242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 247283724b, Class:  2, CF:0.345774, Len: 10, Fitness_tra: 0
Rule 40: 72b1238112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: b1bcf37116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 27418f277b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 427756b174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 002000d420, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 227183242b, Class:  2, CF:0.935408, Len: 10, Fitness_tra: 0
Rule 48: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 247b9e17b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b22486144b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 744bd1bb44, Class:  2, CF:0.937852, Len: 10, Fitness_tra: 0
Rule 52: b7728371b2, Class:  2, CF:0.76834, Len: 10, Fitness_tra: 0
Rule 53: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 7122532144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 24bbca2b74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: b4bb564177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 2000ca0b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 772bc37427, Class:  2, CF:0.797522, Len: 10, Fitness_tra: 0
Rule 59: 117b5dbb14, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 7101960009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 4574ed2421, Class:  1, CF:0.992066, Len: 10, Fitness_tra: 0
Rule 62: 7b17ca7221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: b4718fb424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7bb293b241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: b247c9b247, Class:  0, CF:0.861632, Len: 10, Fitness_tra: 4
Rule 66: b241d3e14b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0000b00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b1b48f1442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2722862414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b77156114b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 171b53b177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 4171d3714b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 21b75ab7b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b42253471b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 4172da7217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: b12b13117b, Class:  4, CF:0.974412, Len: 10, Fitness_tra: -139
Rule 82: 21b2c32221, Class:  2, CF:0.811306, Len: 10, Fitness_tra: -2
Rule 83: b242931217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 17b1212147, Class:  2, CF:0.757084, Len: 10, Fitness_tra: -2024
Rule 85: 11741674b1, Class:  4, CF:0.963831, Len: 10, Fitness_tra: -8
Rule 86: 272253b1b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 28b42e4471, Class:  1, CF:0.781427, Len: 10, Fitness_tra: 0
Rule 88: 42b18f2711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 274713b212, Class:  4, CF:0.921395, Len: 10, Fitness_tra: 0
Rule 90: 72222a7724, Class:  4, CF:0.999992, Len: 10, Fitness_tra: 0
Rule 91: 010190000a, Class:  3, CF:0.474293, Len:  4, Fitness_tra: -145
Rule 92: 72426f2777, Class:  4, CF:0.999843, Len: 10, Fitness_tra: 0
Rule 93: 1242111d14, Class:  2, CF:  1, Len: 10, Fitness_tra: 2
Rule 94: b2bb861447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 4000539074, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00db000000, Class:  2, CF:0.971191, Len:  2, Fitness_tra: 3
Rule 97: 1514892bd7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 47b45621bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 27348bb727, Class:  2, CF:0.724513, Len: 10, Fitness_tra: 0
Rule100: 71725d2b14, Class:  2, CF:0.751853, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:71.1512
------Result------
Miss_rate(tra)	:71.1512
Miss_rate(tst)	:71.8464
ARL				:9.19444

------Generation 300------
Rule  1: 127bad4114, Class:  0, CF:0.634006, Len: 10, Fitness_tra: 719
Rule  2: 1c7715111b, Class:  0, CF:0.281934, Len: 10, Fitness_tra: 562
Rule  3: 7212ce24b7, Class:  0, CF:0.815886, Len: 10, Fitness_tra: 0
Rule  4: b247c9b246, Class:  0, CF:0.931849, Len: 10, Fitness_tra: 0
Rule  5: 00bc707a06, Class:  1, CF:0.999999, Len:  6, Fitness_tra: 18
Rule  6: 0000000806, Class:  2, CF:  1, Len:  2, Fitness_tra: 4
Rule  7: b0d0000000, Class:  2, CF:0.971972, Len:  2, Fitness_tra: 3
Rule  8: b247c9b247, Class:  0, CF:0.861632, Len: 10, Fitness_tra: 0
Rule  9: 72bbff4727, Class:  4, CF:0.998149, Len: 10, Fitness_tra: 0
Rule 10: 777213bb44, Class:  4, CF:0.944396, Len: 10, Fitness_tra: 1
Rule 11: 1242111d14, Class:  2, CF:  1, Len: 10, Fitness_tra: 1
Rule 12: 5b74167b14, Class:  3, CF:  1, Len: 10, Fitness_tra: 1
Rule 13: 0000060089, Class:  4, CF:  1, Len:  3, Fitness_tra: 1
Rule 14: 7214514b1b, Class:  1, CF:0.443301, Len: 10, Fitness_tra: 0
Rule 15: 2241d17b22, Class:  2, CF:0.979481, Len: 10, Fitness_tra: 0
Rule 16: 1242c11b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: b72b532427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 44b45f21b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0000cd0330, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 727451b427, Class:  2, CF:0.885411, Len: 10, Fitness_tra: 0
Rule 22: 00db000000, Class:  2, CF:0.971191, Len:  2, Fitness_tra: 0
Rule 23: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 21125322b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: b2121d7171, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 2472d62b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 48115a2b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 7bbb8f1bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
