------Generation 0------
Rule  1: b221df471b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: bb27864773, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 0000000d00, Class:  2, CF:  1, Len:  0, Fitness_tra: 0
Rule 15: 0000000880, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 16: 4212834727, Class:  2, CF:0.466944, Len: 10, Fitness_tra: 0
Rule 17: 1bbc8341b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000009080, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1bb416b227, Class:  4, CF:0.999576, Len: 10, Fitness_tra: 0
Rule 20: 124b5fb742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 0160034eb0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 744251b4b7, Class:  2, CF:0.980913, Len: 10, Fitness_tra: 0
Rule 23: 4172864427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 7142814244, Class:  2, CF:0.997252, Len: 10, Fitness_tra: 0
Rule 25: b1942ebb21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: b8124a7221, Class:  4, CF:0.998895, Len: 10, Fitness_tra: 0
Rule 27: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1214dab247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 4bb7864174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: cccb11b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 207005bd27, Class:  2, CF:  1, Len:  7, Fitness_tra: 0
Rule 32: 222183b477, Class:  2, CF:0.498798, Len: 10, Fitness_tra: 0
Rule 33: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b1471a7224, Class:  4, CF:0.999936, Len: 10, Fitness_tra: 0
Rule 36: 2bbb8924b4, Class:  2, CF:0.997226, Len: 10, Fitness_tra: 0
Rule 37: 1b741f7742, Class:  4, CF:0.963962, Len: 10, Fitness_tra: 0
Rule 38: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 71772a722b, Class:  4, CF:0.99999, Len: 10, Fitness_tra: 0
Rule 40: 441bca7441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 21b2d68b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 2bb1c6b7b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 43: 4c74864b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: b022037c02, Class:  4, CF:0.999221, Len:  7, Fitness_tra: 0
Rule 45: 14b4d31217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 4b2b5f1bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 12245a41b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 77218fb217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 27421e7772, Class:  2, CF:0.992762, Len: 10, Fitness_tra: 0
Rule 50: 2c22c37bb2, Class:  0, CF:0.135292, Len: 10, Fitness_tra: 0
Rule 51: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1cb25f7272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 71b756174b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: bb47192b2b, Class:  0, CF:0.214199, Len: 10, Fitness_tra: 0
Rule 56: 2b745fbb24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 21b2de7b2b, Class:  1, CF:0.218005, Len: 10, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 21b2de7b2b, Class:  1, CF:0.218005, Len:  0, Fitness_tra: 0
Rule 60: 14b4214719, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1412d67444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 7bbb134b44, Class:  4, CF:0.874678, Len: 10, Fitness_tra: 0
Rule 64: 121453727b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: b127c67742, Class:  0, CF:0.999993, Len: 10, Fitness_tra: 0
Rule 66: b2218f2217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 71771a7242, Class:  4, CF:0.999897, Len: 10, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000bd00, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 70: 44b72f7b2b, Class:  4, CF:0.999957, Len: 10, Fitness_tra: 0
Rule 71: 0000037cb0, Class:  4, CF:0.996717, Len:  4, Fitness_tra: 1
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 7bb12a4447, Class:  4, CF:0.999976, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 2bb256b7b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: d070500bb0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 7171ca7b7b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2772c54427, Class:  2, CF:0.992348, Len: 10, Fitness_tra: 0
Rule 79: 43b8157b47, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 4b2b5f1bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 282b51b4bb, Class:  1, CF:0.0990704, Len: 10, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: b5723f4414, Class:  4, CF:0.996632, Len: 10, Fitness_tra: 0
Rule 84: 114241bb72, Class:  4, CF:0.0450781, Len: 10, Fitness_tra: -304
Rule 85: 0000080000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 717bcab241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 7111137727, Class:  4, CF:0.936492, Len: 10, Fitness_tra: 0
Rule 88: 15b4852b14, Class:  1, CF:0.790061, Len: 10, Fitness_tra: -4
Rule 89: 1671157724, Class:  2, CF:0.997815, Len: 10, Fitness_tra: -923
Rule 90: 2277c92411, Class:  0, CF:0.143725, Len: 10, Fitness_tra: 0
Rule 91: 16b75f182b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 71bce6174b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 7000037bb4, Class:  4, CF:0.951132, Len:  6, Fitness_tra: -155
Rule 94: 4b2b864bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 6000009080, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 744251b0b7, Class:  2, CF:0.954385, Len:  9, Fitness_tra: 0
Rule 97: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 4b93864124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 23b003217b, Class:  4, CF:0.86695, Len:  8, Fitness_tra: 0
Rule100: 22e183b47e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:47.4189
------Result------
Miss_rate(tra)	:47.4189
Miss_rate(tst)	:48.5375
ARL				:8.82

------Generation 200------
Rule  1: 17b1ce1261, Class:  0, CF:0.98572, Len: 10, Fitness_tra: 1740
Rule  2: 27b1c912b1, Class:  0, CF:0.986001, Len: 10, Fitness_tra: 228
Rule  3: 0000000800, Class:  2, CF:  1, Len:  1, Fitness_tra: 6
Rule  4: 0000000d00, Class:  2, CF:  1, Len:  1, Fitness_tra: 3
Rule  5: 0000037cb0, Class:  4, CF:0.996717, Len:  4, Fitness_tra: 1
Rule  6: 51000a7002, Class:  3, CF:  1, Len:  5, Fitness_tra: 1
Rule  7: 22e183b47e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 23b003217b, Class:  4, CF:0.86695, Len:  8, Fitness_tra: 16
Rule  9: 4b93864124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 117c0347b2, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 11: 7574817b74, Class:  1, CF:0.512334, Len: 10, Fitness_tra: 0
Rule 12: 23b233217b, Class:  4, CF:0.891225, Len: 10, Fitness_tra: 0
Rule 13: bb27864773, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 0000000d00, Class:  2, CF:  1, Len:  0, Fitness_tra: 0
Rule 15: 0000000880, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 16: 4212834727, Class:  2, CF:0.466944, Len: 10, Fitness_tra: 0
Rule 17: 1bbc8341b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000009080, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1bb416b227, Class:  4, CF:0.999576, Len: 10, Fitness_tra: 0
Rule 20: 124b5fb742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 0160034eb0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 744251b4b7, Class:  2, CF:0.980913, Len: 10, Fitness_tra: 0
Rule 23: 4172864427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 7142814244, Class:  2, CF:0.997252, Len: 10, Fitness_tra: 0
Rule 25: b1942ebb21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: b8124a7221, Class:  4, CF:0.998895, Len: 10, Fitness_tra: 0
Rule 27: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1214dab247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 4bb7864174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: cccb11b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 207005bd27, Class:  2, CF:  1, Len:  7, Fitness_tra: 0
Rule 32: 222183b477, Class:  2, CF:0.498798, Len: 10, Fitness_tra: 0
Rule 33: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b1471a7224, Class:  4, CF:0.999936, Len: 10, Fitness_tra: 0
Rule 36: 2bbb8924b4, Class:  2, CF:0.997226, Len: 10, Fitness_tra: 0
Rule 37: 1b741f7742, Class:  4, CF:0.963962, Len: 10, Fitness_tra: 0
Rule 38: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 71772a722b, Class:  4, CF:0.99999, Len: 10, Fitness_tra: 0
Rule 40: 441bca7441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 21b2d68b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 2bb1c6b7b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 43: 4c74864b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: b022037c02, Class:  4, CF:0.999221, Len:  7, Fitness_tra: 0
Rule 45: 14b4d31217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 4b2b5f1bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 12245a41b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 77218fb217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 27421e7772, Class:  2, CF:0.992762, Len: 10, Fitness_tra: 0
Rule 50: 2c22c37bb2, Class:  0, CF:0.135292, Len: 10, Fitness_tra: 0
Rule 51: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1cb25f7272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 71b756174b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: bb47192b2b, Class:  0, CF:0.214199, Len: 10, Fitness_tra: 1
Rule 56: 2b745fbb24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 21b2de7b2b, Class:  1, CF:0.218005, Len: 10, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 21b2de7b2b, Class:  1, CF:0.218005, Len:  0, Fitness_tra: 0
Rule 60: 14b4214719, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1412d67444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 7bbb134b44, Class:  4, CF:0.874678, Len: 10, Fitness_tra: 0
Rule 64: 121453727b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: b127c67742, Class:  0, CF:0.999993, Len: 10, Fitness_tra: 0
Rule 66: b2218f2217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 71771a7242, Class:  4, CF:0.999897, Len: 10, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000bd00, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 70: 44b72f7b2b, Class:  4, CF:0.999957, Len: 10, Fitness_tra: 0
Rule 71: b2211f7774, Class:  4, CF:0.999996, Len: 10, Fitness_tra: 6
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 7bb12a4447, Class:  4, CF:0.999976, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 2bb256b7b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: d070500bb0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 7171ca7b7b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2772c54427, Class:  2, CF:0.992348, Len: 10, Fitness_tra: 0
Rule 79: 43b8157b47, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 4b2b5f1bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 744281bb14, Class:  2, CF:0.873104, Len: 10, Fitness_tra: 0
Rule 82: 1417852141, Class:  1, CF:0.707928, Len: 10, Fitness_tra: -133
Rule 83: 1114132142, Class:  4, CF:0.656518, Len: 10, Fitness_tra: -117
Rule 84: 781125b712, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 122bc32b4b, Class:  2, CF:0.605008, Len: 10, Fitness_tra: 0
Rule 86: bb47137121, Class:  4, CF:0.726632, Len: 10, Fitness_tra: -6
Rule 87: 1172c9427b, Class:  0, CF:0.992276, Len: 10, Fitness_tra: 0
Rule 88: 2b4136b724, Class:  4, CF:0.999948, Len: 10, Fitness_tra: 0
Rule 89: 7122117b41, Class:  4, CF:0.723918, Len: 10, Fitness_tra: 0
Rule 90: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0000000010, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 7147140224, Class:  2, CF:0.964692, Len:  9, Fitness_tra: -1214
Rule 93: 7b0b034044, Class:  4, CF:0.605635, Len:  7, Fitness_tra: 0
Rule 94: 51b0007002, Class:  3, CF:  1, Len:  5, Fitness_tra: 0
Rule 95: 7741c1bbb4, Class:  2, CF:0.979955, Len: 10, Fitness_tra: 1
Rule 96: 2c7213eb42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 7bb12f4442, Class:  4, CF:0.743985, Len: 10, Fitness_tra: 0
Rule 98: 51908ab002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 2027082401, Class:  2, CF:0.258941, Len:  7, Fitness_tra: -49
Rule100: 0102d08b00, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:48.9036
------Result------
Miss_rate(tra)	:48.9036
Miss_rate(tst)	:49.7258
ARL				:8.66038

------Generation 300------
Rule  1: 1701ce1266, Class:  0, CF:0.741376, Len:  9, Fitness_tra: 1738
Rule  2: 27b1c912b1, Class:  0, CF:0.986001, Len: 10, Fitness_tra: 12
Rule  3: 10bc800ab7, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule  4: 0000000800, Class:  2, CF:  1, Len:  1, Fitness_tra: 6
Rule  5: b2211f7774, Class:  4, CF:0.999996, Len: 10, Fitness_tra: 0
Rule  6: 0000000d00, Class:  2, CF:  1, Len:  1, Fitness_tra: 3
Rule  7: 23b003217b, Class:  4, CF:0.86695, Len:  8, Fitness_tra: 0
Rule  8: 51000a7002, Class:  3, CF:  1, Len:  5, Fitness_tra: 1
Rule  9: 0000037cb0, Class:  4, CF:0.996717, Len:  4, Fitness_tra: 0
Rule 10: 17b1ce1261, Class:  0, CF:0.98572, Len: 10, Fitness_tra: 0
Rule 11: 4b93864124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 23b233217b, Class:  4, CF:0.891225, Len: 10, Fitness_tra: 0
Rule 13: bb27864773, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 0000000d00, Class:  2, CF:  1, Len:  0, Fitness_tra: 0
Rule 15: 0000000880, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 16: 4212834727, Class:  2, CF:0.466944, Len: 10, Fitness_tra: 0
Rule 17: 1bbc8341b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000009080, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1bb416b227, Class:  4, CF:0.999576, Len: 10, Fitness_tra: 0
Rule 20: 124b5fb742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 0160034eb0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 744251b4b7, Class:  2, CF:0.980913, Len: 10, Fitness_tra: 0
Rule 23: 4172864427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 7142814244, Class:  2, CF:0.997252, Len: 10, Fitness_tra: 0
Rule 25: b1942ebb21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: b8124a7221, Class:  4, CF:0.998895, Len: 10, Fitness_tra: 0
Rule 27: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1214dab247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 4bb7864174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: cccb11b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 207005bd27, Class:  2, CF:  1, Len:  7, Fitness_tra: 0
Rule 32: 222183b477, Class:  2, CF:0.498798, Len: 10, Fitness_tra: 0
Rule 33: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b1471a7224, Class:  4, CF:0.999936, Len: 10, Fitness_tra: 0
Rule 36: 2bbb8924b4, Class:  2, CF:0.997226, Len: 10, Fitness_tra: 0
Rule 37: 1b741f7742, Class:  4, CF:0.963962, Len: 10, Fitness_tra: 0
Rule 38: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 71772a722b, Class:  4, CF:0.99999, Len: 10, Fitness_tra: 0
Rule 40: 441bca7441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 21b2d68b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 2bb1c6b7b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 43: 4c74864b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: b022037c02, Class:  4, CF:0.999221, Len:  7, Fitness_tra: 0
Rule 45: 14b4d31217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 4b2b5f1bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 12245a41b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 77218fb217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 27421e7772, Class:  2, CF:0.992762, Len: 10, Fitness_tra: 0
Rule 50: 2c22c37bb2, Class:  0, CF:0.135292, Len: 10, Fitness_tra: 0
Rule 51: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1cb25f7272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 71b756174b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 117c0347b2, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 56: 2b745fbb24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 21b2de7b2b, Class:  1, CF:0.218005, Len: 10, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 21b2de7b2b, Class:  1, CF:0.218005, Len:  0, Fitness_tra: 0
Rule 60: 14b4214719, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1412d67444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 7bbb134b44, Class:  4, CF:0.874678, Len: 10, Fitness_tra: 0
Rule 64: 121453727b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: b127c67742, Class:  0, CF:0.999993, Len: 10, Fitness_tra: 0
Rule 66: b2218f2217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 71771a7242, Class:  4, CF:0.999897, Len: 10, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000bd00, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 70: 44b72f7b2b, Class:  4, CF:0.999957, Len: 10, Fitness_tra: 0
Rule 71: 22e183b47e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 7bb12a4447, Class:  4, CF:0.999976, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 2bb256b7b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: d070500bb0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 7171ca7b7b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2772c54427, Class:  2, CF:0.992348, Len: 10, Fitness_tra: 0
Rule 79: 43b8157b47, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 4b2b5f1bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 4b112f4b41, Class:  3, CF:0.451875, Len: 10, Fitness_tra: 0
Rule 82: b141264171, Class:  4, CF:0.999618, Len: 10, Fitness_tra: -10
Rule 83: 4b4443211b, Class:  4, CF:0.402729, Len: 10, Fitness_tra: 0
Rule 84: 2a724374b1, Class:  2, CF:0.929884, Len: 10, Fitness_tra: -2
Rule 85: 0000e00000, Class:  3, CF:0.389162, Len:  1, Fitness_tra: -112
Rule 86: 2cb72a142b, Class:  4, CF:0.999956, Len: 10, Fitness_tra: 0
Rule 87: 44bb28b474, Class:  2, CF:0.892866, Len: 10, Fitness_tra: -2
Rule 88: 1147c61122, Class:  0, CF:0.990894, Len: 10, Fitness_tra: 0
Rule 89: 7bb443b712, Class:  4, CF:0.666915, Len: 10, Fitness_tra: 0
Rule 90: b8112522b4, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000030b072, Class:  4, CF:0.430407, Len:  4, Fitness_tra: -1486
Rule 92: 2c000012b0, Class:  4, CF:0.493282, Len:  5, Fitness_tra: -462
Rule 93: 2001ca6d0b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 40db501000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 492b1f1bb7, Class:  4, CF:0.999998, Len: 10, Fitness_tra: 1
Rule 96: 13bba9b444, Class:  4, CF:0.748115, Len: 10, Fitness_tra: 0
Rule 97: 100c000ab0, Class:  1, CF:0.995368, Len:  4, Fitness_tra: 32
Rule 98: 7142817b7b, Class:  2, CF:0.973637, Len: 10, Fitness_tra: -1
Rule 99: 6bb00a78e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0001c3b004, Class:  2, CF:0.974072, Len:  5, Fitness_tra: -28
------Current------
Miss_rate(tra)	:54.2714
------Result------
Miss_rate(tra)	:54.2714
Miss_rate(tst)	:55.0274
ARL				:8.35185

------Generation 400------
Rule  1: 1701ce1266, Class:  0, CF:0.741376, Len:  9, Fitness_tra: 1738
Rule  2: 27b1c912b1, Class:  0, CF:0.986001, Len: 10, Fitness_tra: 12
Rule  3: 10bc800ab7, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule  4: 0000000800, Class:  2, CF:  1, Len:  1, Fitness_tra: 6
Rule  5: b2211f7774, Class:  4, CF:0.999996, Len: 10, Fitness_tra: 0
Rule  6: 0000000d00, Class:  2, CF:  1, Len:  1, Fitness_tra: 3
Rule  7: 23b003217b, Class:  4, CF:0.86695, Len:  8, Fitness_tra: 0
Rule  8: 51000a7002, Class:  3, CF:  1, Len:  5, Fitness_tra: 1
Rule  9: 0000037cb0, Class:  4, CF:0.996717, Len:  4, Fitness_tra: 0
Rule 10: 17b1ce1261, Class:  0, CF:0.98572, Len: 10, Fitness_tra: 0
Rule 11: 4b93864124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 23b233217b, Class:  4, CF:0.891225, Len: 10, Fitness_tra: 0
Rule 13: bb27864773, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 0000000d00, Class:  2, CF:  1, Len:  0, Fitness_tra: 0
Rule 15: 0000000880, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 16: 4212834727, Class:  2, CF:0.466944, Len: 10, Fitness_tra: 0
Rule 17: 1bbc8341b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000009080, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1bb416b227, Class:  4, CF:0.999576, Len: 10, Fitness_tra: 0
Rule 20: 124b5fb742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 0160034eb0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 744251b4b7, Class:  2, CF:0.980913, Len: 10, Fitness_tra: 0
Rule 23: 4172864427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 7142814244, Class:  2, CF:0.997252, Len: 10, Fitness_tra: 0
Rule 25: b1942ebb21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: b8124a7221, Class:  4, CF:0.998895, Len: 10, Fitness_tra: 0
Rule 27: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1214dab247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
